Project ID,Project Name,Program Group,Project Start Date,Project Completion Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,Community Board,Council District,Census Tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units
63968,BALTON COMMONS,Small Homes Program,11/27/2019,,989032,267,WEST 126 STREET,Manhattan,10027,1019320005,,MN-10,9,224,MN03,40.810409,-73.949628,40.8108,-73.95,,New Construction,No,Non Prevailing Wage,9,4,13,10,0,1,11,12,11,3,0,0,0,0,37,0,37,37
69309,CONFIDENTIAL,Homeowner Assistance Program,11/27/2019,11/27/2019,,----,----,Manhattan,,,,MN-11,8,,,,,,,11/27/2019,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
69310,CONFIDENTIAL,Homeowner Assistance Program,11/27/2019,11/27/2019,,----,----,Queens,,,,QN-07,20,,,,,,,11/27/2019,New Construction,No,Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
69380,25-34 STEINWAY STREET,Multifamily Incentives Program,11/27/2019,,993230,25-34,STEINWAY STREET,Queens,11103,4006540078,4618943,QN-01,22,143,QN70,40.767566,-73.912018,40.76718,-73.912679,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,2,1,0,0,0,0,0,3,0,3,10
69381,PLG APARTMENTS,Multifamily Incentives Program,11/27/2019,,982039,123,LINDEN BOULEVARD,Brooklyn,11226,3050840084,3116661,BK-17,40,822,BK60,40.652415,-73.954227,40.6527,-73.954306,,New Construction,No,Non Prevailing Wage,0,0,0,0,141,0,36,67,31,7,0,0,0,0,141,0,141,467
60963,FAC. 6309 FOURTH AVENUE,Multifamily Finance Program,11/26/2019,,988831,6309,4 AVENUE,Brooklyn,11220,3058090007,3334218,BK-07,38,122,BK32,40.639017,-74.020307,40.63878,-74.020059,,New Construction,No,Prevailing Wage,75,0,0,0,0,1,48,28,0,0,0,0,0,0,76,0,76,76
60963,FAC. 6309 FOURTH AVENUE,Multifamily Finance Program,11/26/2019,,992737,414,63 STREET,Brooklyn,11220,3058090010,3144060,BK-07,38,122,BK32,40.638756,-74.019579,40.63868,-74.019889,,New Construction,No,Prevailing Wage,8,0,0,0,0,0,5,3,0,0,0,0,0,0,8,0,8,8
68268,HARBOR HILL HDFC,Multifamily Finance Program,11/26/2019,11/26/2019,127004,5605,2 AVENUE,Brooklyn,11220,3008370001,3341882,BK-07,38,22,BK32,40.645629,-74.020515,40.64523,-74.0205,11/26/2019,Preservation,Yes,Non Prevailing Wage,85,1,0,0,0,1,12,74,1,0,0,0,0,0,87,0,87,87
69295,CONFIDENTIAL,Homeowner Assistance Program,11/26/2019,,,----,----,Brooklyn,,,,BK-03,36,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,2,2
69378,251 WEST 117TH STREET,Multifamily Incentives Program,11/26/2019,,38465,253,WEST 117 STREET,Manhattan,10026,1019230016,,MN-10,9,218,MN11,40.804639,-73.953761,40.80473,-73.953389,,New Construction,No,Non Prevailing Wage,0,0,0,0,32,0,8,13,11,0,0,0,0,0,32,0,32,104
69379,987 WILLOUGHBY AVENUE APARTMENTS,Multifamily Incentives Program,11/26/2019,,990090,987,WILLOUGHBY AVENUE,Brooklyn,11221,3031840062,,BK-04,34,423,BK78,40.698636,-73.929351,40.69872,-73.929701,,New Construction,No,Non Prevailing Wage,0,0,0,0,10,0,0,5,5,0,0,0,0,0,10,0,10,31
67960,1120 WHEELER AVE.GHPP.FY20,Multifamily Finance Program,11/25/2019,,122729,1120,WHEELER AVENUE,Bronx,10472,2037390012,2023810,BX-09,17,5002,BX55,40.826672,-73.879669,40.82648,-73.879348,,Preservation,No,Non Prevailing Wage,0,1,3,0,0,0,0,2,1,1,0,0,0,0,4,0,4,4
69375,253-255 NOSTRAND AVENUE APARTMENTS,Multifamily Incentives Program,11/25/2019,,346515,253,NOSTRAND AVENUE,Brooklyn,11205,3017840002,3426325,BK-03,36,253,BK75,40.690168,-73.951515,40.69021,-73.951241,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,10
69377,73 STARR STREET APARTMENTS,Multifamily Incentives Program,11/25/2019,11/27/2019,984421,73,STARR STREET,Brooklyn,11237,3031860051,3426213,BK-04,34,427,BK77,40.701774,-73.926419,40.70184,-73.926693,11/27/2019,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,0,4,4,0,0,0,0,0,8,0,8,24
69373,186 ST. GEORGES CRESCENT,Multifamily Incentives Program,11/22/2019,,991737,170,EAST 206 STREET,Bronx,10458,2033120008,2017370,BX-07,11,413,BX05,40.875904,-73.88491,40.8757,-73.885048,,New Construction,No,Non Prevailing Wage,0,0,6,0,12,0,4,4,9,1,0,0,0,0,18,0,18,56
69374,433 EAST 13TH STREET APARTMENTS,Multifamily Incentives Program,11/22/2019,,984205,435,EAST 13 STREET,Manhattan,10009,1004417504,1090211,MN-03,2,34,MN22,40.730295,-73.982194,40.73028,-73.981249,,New Construction,No,Non Prevailing Wage,0,12,12,0,6,0,8,15,7,0,0,0,0,0,30,0,30,113
69308,CONFIDENTIAL,Homeowner Assistance Program,11/21/2019,11/21/2019,,----,----,Staten Island,,,,SI-01,49,,,,,,,11/21/2019,New Construction,No,Non Prevailing Wage,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
69372,THE ELEVEN 11 APARTMENTS,Multifamily Incentives Program,11/20/2019,,205506,1111,BEDFORD AVENUE,Brooklyn,11216,3018120007,,BK-03,36,243,BK75,40.685671,-73.954359,40.68564,-73.953966,,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,0,6,3,0,0,0,0,0,9,0,9,28
67540,777 GLENMORE AVENUE,Multifamily Incentives Program,11/19/2019,,991145,777,GLENMORE AVENUE,Brooklyn,11208,3039880035,3088714,BK-05,37,1166,BK82,40.675337,-73.881543,40.67551,-73.881442,,New Construction,No,Non Prevailing Wage,0,6,0,0,0,0,1,1,1,0,3,0,0,0,6,0,6,32
69371,188 PULASKI STREET,Multifamily Incentives Program,11/18/2019,,357447,188,PULASKI STREET,Brooklyn,11206,3017760029,3049541,BK-03,36,261,BK75,40.692943,-73.944171,40.69273,-73.944063,,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,2,6
69369,74 BLEECKER STREET,Multifamily Incentives Program,11/15/2019,,210837,74,BLEECKER STREET,Brooklyn,11221,3033050023,3075618,BK-04,34,419,BK78,40.694508,-73.921815,40.69436,-73.921617,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8
69370,87-65 171ST STREET APARTMENTS,Multifamily Incentives Program,11/15/2019,,841173,87-67,171 STREET,Queens,11432,4098270025,4210223,QN-12,27,462,QN61,40.710887,-73.79068,40.71118,-73.790574,,New Construction,No,Non Prevailing Wage,0,0,0,0,10,0,0,8,2,0,0,0,0,0,10,0,10,31
67632,BK WESTCHESTER-HOME STREET LLC.PLP.FY20,Multifamily Finance Program,11/14/2019,,86433,1084,HOME STREET,Bronx,10459,2027580029,2006310,BX-03,17,12101,BX35,40.827849,-73.88689,40.82761,-73.886949,,Preservation,No,Non Prevailing Wage,1,46,8,0,0,1,1,47,7,1,0,0,0,0,56,0,56,56
67632,BK WESTCHESTER-HOME STREET LLC.PLP.FY20,Multifamily Finance Program,11/14/2019,,122199,1244,WESTCHESTER AVENUE,Bronx,10459,2027570014,2006276,BX-02,17,12102,BX27,40.826623,-73.888103,40.82627,-73.88814,,Preservation,No,Non Prevailing Wage,8,45,5,0,0,1,0,32,13,14,0,0,0,0,59,0,59,59
68433,GODDARD RIVERSIDE.HRP.FY20,Multifamily Finance Program,11/14/2019,,6012,711,AMSTERDAM AVENUE,Manhattan,10025,1012250001,1032551,MN-07,6,181,MN12,40.793032,-73.971097,40.79279,-73.970566,,Preservation,No,Non Prevailing Wage,50,133,10,0,0,1,0,30,30,90,44,0,0,0,0,194,194,194
69307,CONFIDENTIAL,Homeowner Assistance Program,11/14/2019,11/14/2019,,----,----,Brooklyn,,,,BK-12,40,,,,,,,11/14/2019,New Construction,No,Non Prevailing Wage,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
69367,104-22 ASTORIA BOULEVARD,Multifamily Incentives Program,11/14/2019,,628799,104-22,ASTORIA BOULEVARD,Queens,11369,4016910006,4041839,QN-03,21,365,QN27,40.761241,-73.864973,40.76088,-73.864674,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,7
69368,142 ERASMUS STREET,Multifamily Incentives Program,11/14/2019,,988873,142,ERASMUS STREET,Brooklyn,11226,3051080026,3117320,BK-17,40,824,BK95,40.649724,-73.950856,40.64946,-73.950957,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,2,1,0,0,0,0,0,3,0,3,10
69366,1666 BROADWAY APARTMENTS,Multifamily Incentives Program,11/13/2019,,213952,1666,BROADWAY,Brooklyn,11207,3015037503,3040471,BK-16,41,373,BK79,40.684297,-73.912928,40.68417,-73.91321,,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,5
69364,2920 BRIGHTON 4TH STREET,Multifamily Incentives Program,11/12/2019,,991404,2920,BRIGHTON 4 STREET,Brooklyn,11235,3086630260,3244341,BK-13,48,364,BK19,40.58048,-73.96449,40.58038,-73.964709,,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,0,2,2,0,0,0,0,0,4,0,4,13
69365,370 EVERGREEN AVENUE,Multifamily Incentives Program,11/12/2019,,290740,370,EVERGREEN AVENUE,Brooklyn,11221,3032840026,3426364,BK-04,34,395,BK78,40.694158,-73.923795,40.69405,-73.923885,,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,6
69270,CONFIDENTIAL,Homeowner Assistance Program,11/08/2019,,,----,----,Brooklyn,,,,BK-16,42,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
69362,235 HAWTHORNE STREET APARTMENTS,Multifamily Incentives Program,11/08/2019,,309244,235,HAWTHORNE STREET,Brooklyn,11225,3050440077,3425934,BK-09,40,802,BK60,40.657723,-73.952313,40.658,-73.952522,,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,3,3,0,0,0,0,0,6,0,6,17
69363,264 SULLIVAN PLACE APARTMENTS,Multifamily Incentives Program,11/08/2019,,979531,264,SULLIVAN PLACE,Brooklyn,11225,3013080025,3425878,BK-09,35,321,BK63,40.664596,-73.952298,40.66437,-73.952352,,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,2,2,4,0,0,0,0,0,8,0,8,25
69356,1117 HOE AVENUE APARTMENTS,Multifamily Incentives Program,11/07/2019,,992539,1117,HOE AVENUE,Bronx,10459,2027440034,,BX-02,17,12701,BX27,40.826302,-73.890911,40.82626,-73.891182,,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,0,2,2,0,0,0,0,0,4,0,4,12
67788,PCMH. 972 WASHINGTON AVE,Multifamily Finance Program,11/06/2019,,988341,972,WASHINGTON AVENUE,Bronx,10456,2023680012,2001224,BX-03,17,185,BX35,40.825487,-73.910106,40.82531,-73.909719,,New Construction,No,Non Prevailing Wage,65,0,41,0,0,1,82,0,25,0,0,0,0,0,107,0,107,107
69354,877 PARK AVENUE,Multifamily Incentives Program,11/06/2019,12/11/2019,351329,877,PARK AVENUE,Brooklyn,11206,3015790046,3042848,BK-03,36,28501,BK78,40.698677,-73.940069,40.69892,-73.940008,12/11/2019,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8
69306,CONFIDENTIAL,Homeowner Assistance Program,11/05/2019,11/05/2019,,----,----,Bronx,,,,BX-12,12,,,,,,,11/05/2019,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
67494,PROJECT HOSPITALITY. 221 PORT RICHMOND AVE,Multifamily Finance Program,11/04/2019,,989187,221,PORT RICHMOND AVENUE,Staten Island,10302,5010350012,5157667,SI-01,49,207,SI28,40.63583,-74.134885,40.63581,-74.134593,,New Construction,No,Non Prevailing Wage,31,0,16,0,0,1,47,0,1,0,0,0,0,0,48,0,48,48
69234,CONFIDENTIAL,Homeowner Assistance Program,10/31/2019,10/31/2019,,----,----,Queens,,,,QN-08,24,,,,,,,10/31/2019,New Construction,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
69235,CONFIDENTIAL,Homeowner Assistance Program,10/31/2019,10/31/2019,,----,----,Queens,,,,QN-07,20,,,,,,,10/31/2019,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
69353,86-57 MIDLAND PARKWAY APARTMENTS,Multifamily Incentives Program,10/31/2019,,982174,86-57,MIDLAND PARKWAY,Queens,11432,4099450075,4213063,QN-08,24,466,QN06,40.714886,-73.783139,40.71492,-73.782594,,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,2,3,0,0,0,0,0,5,0,5,15
69118,KNICKERBOCKER VILLAGE,Multifamily Incentives Program,10/30/2019,10/30/2019,25490,10,MONROE STREET,Manhattan,10002,1002530001,1077585,MN-03,1,8,MN27,40.711453,-73.995661,40.71093,-73.995426,10/30/2019,Preservation,Yes,Non Prevailing Wage,0,0,93,39,0,0,4,89,37,2,0,0,0,0,132,0,132,132
69118,KNICKERBOCKER VILLAGE,Multifamily Incentives Program,10/30/2019,10/30/2019,805092,12,MONROE STREET,Manhattan,10002,1002530001,1077585,MN-03,1,8,MN27,40.711461,-73.995581,40.71093,-73.995426,10/30/2019,Preservation,Yes,Non Prevailing Wage,0,0,121,29,0,0,1,120,29,0,0,0,0,0,150,0,150,150
69118,KNICKERBOCKER VILLAGE,Multifamily Incentives Program,10/30/2019,10/30/2019,805093,14,MONROE STREET,Manhattan,10002,1002530001,1077585,MN-03,1,8,MN27,40.71147,-73.995502,40.71093,-73.995426,10/30/2019,Preservation,Yes,Non Prevailing Wage,0,0,89,50,0,0,0,89,39,11,0,0,0,0,139,0,139,139
69118,KNICKERBOCKER VILLAGE,Multifamily Incentives Program,10/30/2019,10/30/2019,805094,16,MONROE STREET,Manhattan,10002,1002530001,1077585,MN-03,1,8,MN27,40.711349,-73.996674,40.71093,-73.995426,10/30/2019,Preservation,Yes,Non Prevailing Wage,0,0,86,48,0,0,0,86,37,11,0,0,0,0,134,0,134,134
69118,KNICKERBOCKER VILLAGE,Multifamily Incentives Program,10/30/2019,10/30/2019,805097,18,MONROE STREET,Manhattan,10002,1002530001,1077585,MN-03,1,8,MN27,40.711371,-73.996429,40.71093,-73.995426,10/30/2019,Preservation,Yes,Non Prevailing Wage,0,0,85,23,0,0,1,84,23,0,0,0,0,0,108,0,108,108
69118,KNICKERBOCKER VILLAGE,Multifamily Incentives Program,10/30/2019,10/30/2019,805098,20,MONROE STREET,Manhattan,10002,1002530001,1077585,MN-03,1,8,MN27,40.711396,-73.996187,40.71093,-73.995426,10/30/2019,Preservation,Yes,Non Prevailing Wage,0,0,86,48,0,0,6,80,36,12,0,0,0,0,134,0,134,134
69118,KNICKERBOCKER VILLAGE,Multifamily Incentives Program,10/30/2019,10/30/2019,805099,30,MONROE STREET,Manhattan,10002,1002530001,1077591,MN-03,1,8,MN27,40.711522,-73.994939,40.71093,-73.995426,10/30/2019,Preservation,Yes,Non Prevailing Wage,0,0,91,49,0,0,2,89,38,11,0,0,0,0,140,0,140,140
69118,KNICKERBOCKER VILLAGE,Multifamily Incentives Program,10/30/2019,10/30/2019,805100,32,MONROE STREET,Manhattan,10002,1002530001,1077591,MN-03,1,8,MN27,40.71153,-73.994867,40.71093,-73.995426,10/30/2019,Preservation,Yes,Non Prevailing Wage,0,0,121,29,0,0,1,120,29,0,0,0,0,0,150,0,150,150
69118,KNICKERBOCKER VILLAGE,Multifamily Incentives Program,10/30/2019,10/30/2019,805101,34,MONROE STREET,Manhattan,10002,1002530001,1077591,MN-03,1,8,MN27,40.711536,-73.994795,40.71093,-73.995426,10/30/2019,Preservation,Yes,Non Prevailing Wage,0,0,98,25,0,0,6,92,25,0,0,0,0,0,123,0,123,123
69118,KNICKERBOCKER VILLAGE,Multifamily Incentives Program,10/30/2019,10/30/2019,805102,36,MONROE STREET,Manhattan,10002,1002530001,1077591,MN-03,1,8,MN27,40.711544,-73.994723,40.71093,-73.995426,10/30/2019,Preservation,Yes,Non Prevailing Wage,0,0,94,12,0,0,7,87,12,0,0,0,0,0,106,0,106,106
69118,KNICKERBOCKER VILLAGE,Multifamily Incentives Program,10/30/2019,10/30/2019,805103,38,MONROE STREET,Manhattan,10002,1002530001,1077591,MN-03,1,8,MN27,40.711549,-73.994651,40.71093,-73.995426,10/30/2019,Preservation,Yes,Non Prevailing Wage,0,0,119,18,0,0,1,118,17,1,0,0,0,0,137,0,137,137
69118,KNICKERBOCKER VILLAGE,Multifamily Incentives Program,10/30/2019,10/30/2019,805104,40,MONROE STREET,Manhattan,10002,1002530001,1077591,MN-03,1,8,MN27,40.711555,-73.994579,40.71093,-73.995426,10/30/2019,Preservation,Yes,Non Prevailing Wage,0,0,76,61,0,0,3,73,50,11,0,0,0,0,137,0,137,137
65360,SEVENTEENTH STREET HDFC.YR15.FY20,Multifamily Finance Program,10/29/2019,,30579,105,WEST 17 STREET,Manhattan,10011,1007930032,1078649,MN-04,3,81,MN13,40.739463,-73.995886,40.73963,-73.995749,,Preservation,No,Prevailing Wage,0,6,12,0,0,0,18,0,0,0,0,0,0,0,18,0,18,18
64768,WATERSIDE PLAZA.HPO.FY20,Multifamily Finance Program,10/25/2019,10/25/2019,21590,10,WATERSIDE PLAZA,Manhattan,10010,1009910060,1083706,MN-06,4,62,MN20,40.737152,-73.974243,40.73742,-73.973261,10/25/2019,Preservation,Yes,Non Prevailing Wage,0,0,2,27,43,25,15,33,41,8,0,0,0,0,97,0,97,360
64768,WATERSIDE PLAZA.HPO.FY20,Multifamily Finance Program,10/25/2019,10/25/2019,805445,20,WATERSIDE PLAZA,Manhattan,10010,1009910060,1083709,MN-06,4,62,MN20,40.737259,-73.97416,40.73742,-73.973261,10/25/2019,Preservation,Yes,Non Prevailing Wage,0,0,0,22,36,19,17,29,24,7,0,0,0,0,77,0,77,360
64768,WATERSIDE PLAZA.HPO.FY20,Multifamily Finance Program,10/25/2019,10/25/2019,805446,25,WATERSIDE PLAZA,Manhattan,10010,1009910060,1083708,MN-06,4,62,MN20,40.737366,-73.974077,40.73742,-73.973261,10/25/2019,Preservation,Yes,Non Prevailing Wage,0,0,0,0,5,4,0,0,9,0,0,0,0,0,9,0,9,20
64768,WATERSIDE PLAZA.HPO.FY20,Multifamily Finance Program,10/25/2019,10/25/2019,805447,30,WATERSIDE PLAZA,Manhattan,10010,1009910060,1083710,MN-06,4,62,MN20,40.737655,-73.973867,40.73742,-73.973261,10/25/2019,Preservation,Yes,Non Prevailing Wage,0,0,0,28,39,31,17,37,37,7,0,0,0,0,98,0,98,365
64768,WATERSIDE PLAZA.HPO.FY20,Multifamily Finance Program,10/25/2019,10/25/2019,805448,40,WATERSIDE PLAZA,Manhattan,10010,1009910060,1083712,MN-06,4,62,MN20,40.737742,-73.973799,40.73742,-73.973261,10/25/2019,Preservation,Yes,Non Prevailing Wage,0,0,0,27,17,4,4,13,19,12,0,0,0,0,48,0,48,366
69210,CONFIDENTIAL,Homeowner Assistance Program,10/25/2019,,,----,----,Brooklyn,,,,BK-03,36,,,,,,,,Preservation,No,Non Prevailing Wage,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
69351,105-05 NORTHERN BOULEVARD,Multifamily Incentives Program,10/25/2019,,985041,105-05,NORTHERN BOULEVARD,Queens,11368,4017000043,4042144,QN-03,21,365,QN27,40.75774,-73.863554,40.758,-73.863492,,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,2,6
69352,348 NOSTRAND AVENUE,Multifamily Incentives Program,10/25/2019,,346728,348,NOSTRAND AVENUE,Brooklyn,11216,3017970059,3426326,BK-03,36,243,BK75,40.687832,-73.951073,40.68797,-73.951394,,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,0,5,4,0,0,0,0,0,9,0,9,28
69238,CONFIDENTIAL,Homeowner Assistance Program,10/24/2019,10/24/2019,,----,----,Queens,,,,QN-06,29,,,,,,,10/24/2019,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
69349,1030-1032 STEBBINS AVENUE APARTMENTS,Multifamily Incentives Program,10/24/2019,,993468,1032,REV JAMES POLITE AVENUE,Bronx,10459,2026910047,2128205,BX-02,17,131,BX33,40.824377,-73.898852,40.82433,-73.898567,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,3
69349,1030-1032 STEBBINS AVENUE APARTMENTS,Multifamily Incentives Program,10/24/2019,,993471,1030,REV JAMES POLITE AVENUE,Bronx,10459,2026910147,2129273,BX-02,17,131,BX33,40.824325,-73.898852,40.82426,-73.898574,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,2,1,0,0,0,0,0,0,3,0,3,17
69350,1068 PUTNAM AVENUE APARTMENTS,Multifamily Incentives Program,10/24/2019,,357671,1068,PUTNAM AVENUE,Brooklyn,11221,3014860022,3039815,BK-03,41,375,BK35,40.687535,-73.919508,40.68733,-73.919339,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,8
68660,RIVER CROSSING OWNER HDFC.HPO.FY20,Multifamily Finance Program,10/23/2019,10/23/2019,382,1952,1 AVENUE,Manhattan,10029,1016940007,1083932,MN-11,8,162,MN33,40.786225,-73.942518,40.78587,-73.941933,10/23/2019,Preservation,Yes,Non Prevailing Wage,0,0,3,177,22,0,8,61,86,38,9,0,0,0,202,0,202,306
68660,RIVER CROSSING OWNER HDFC.HPO.FY20,Multifamily Finance Program,10/23/2019,10/23/2019,804622,420,EAST 102 STREET,Manhattan,10029,1016940005,1083931,MN-11,8,162,MN33,40.786718,-73.941138,40.78643,-73.941507,10/23/2019,Preservation,Yes,Non Prevailing Wage,0,0,1,104,5,1,52,18,24,12,5,0,0,0,111,0,111,147
68660,RIVER CROSSING OWNER HDFC.HPO.FY20,Multifamily Finance Program,10/23/2019,10/23/2019,804820,1962,1 AVENUE,Manhattan,10029,1016940005,1083931,MN-11,8,162,MN33,40.786516,-73.942305,40.78643,-73.941507,10/23/2019,Preservation,Yes,Non Prevailing Wage,0,0,1,177,20,1,8,56,93,34,8,0,0,0,199,0,199,308
68661,HERITAGE HOLDINGS HDFC.HPO.FY20,Multifamily Finance Program,10/23/2019,10/23/2019,2520,1307,5 AVENUE,Manhattan,10029,1016160001,1078884,MN-11,9,17402,MN33,40.797287,-73.948916,40.7968,-73.94814,10/23/2019,Preservation,Yes,Non Prevailing Wage,0,0,0,36,147,1,31,47,45,61,0,0,0,0,184,0,184,272
68661,HERITAGE HOLDINGS HDFC.HPO.FY20,Multifamily Finance Program,10/23/2019,10/23/2019,804791,1295,FIFTH AVENUE,Manhattan,10029,1016160001,1085255,MN-11,9,17402,MN33,40.797152,-73.949013,40.7968,-73.94814,10/23/2019,Preservation,Yes,Non Prevailing Wage,0,0,0,27,176,1,0,52,109,43,0,0,0,0,204,0,204,272
68661,HERITAGE HOLDINGS HDFC.HPO.FY20,Multifamily Finance Program,10/23/2019,10/23/2019,805033,1660,MADISON AVENUE,Manhattan,10029,1016160001,1085254,MN-11,9,17402,MN33,40.796457,-73.947439,40.7968,-73.94814,10/23/2019,Preservation,Yes,Non Prevailing Wage,0,0,1,2,13,0,0,0,0,0,9,7,0,0,16,0,16,56
68662,MILES & PARKER OWNER HDFC.HPO.FY20,Multifamily Finance Program,10/23/2019,10/23/2019,19797,137,EAST 117 STREET,Manhattan,10035,1016450015,1052337,MN-11,8,182,MN34,40.799446,-73.941448,40.79972,-73.941112,10/23/2019,Preservation,Yes,Non Prevailing Wage,0,0,0,43,0,1,0,44,0,0,0,0,0,0,44,0,44,64
68662,MILES & PARKER OWNER HDFC.HPO.FY20,Multifamily Finance Program,10/23/2019,10/23/2019,24083,1982,LEXINGTON AVENUE,Manhattan,10035,1017700158,1054407,MN-11,9,196,MN34,40.801915,-73.939229,40.80229,-73.939676,10/23/2019,Preservation,Yes,Non Prevailing Wage,0,0,0,228,1,1,0,2,149,73,6,0,0,0,230,0,230,341
69348,62-41 FOREST AVENUE,Multifamily Incentives Program,10/21/2019,,655439,62-49,FOREST AVENUE,Queens,11385,4034920025,4083524,QN-05,30,595,QN20,40.712318,-73.905796,40.71223,-73.905313,,New Construction,No,Non Prevailing Wage,0,0,0,0,13,0,1,5,7,0,0,0,0,0,13,0,13,42
48143,MMN1802 - CLOTH AMSTERDAM AVENUE,Multifamily Finance Program,10/17/2019,,3615,2488,ADAM C POWELL BOULEVARD,Manhattan,10030,1020300033,1060458,MN-10,9,232,MN03,40.821307,-73.93933,40.82143,-73.939724,,Preservation,No,Non Prevailing Wage,0,6,10,0,0,0,0,6,9,1,0,0,0,0,16,0,16,16
48143,MMN1802 - CLOTH AMSTERDAM AVENUE,Multifamily Finance Program,10/17/2019,,4160,2794,FREDERICK DOUGLASS BOULEVARD,Manhattan,10039,1020340003,1060550,MN-10,9,234,MN03,40.825021,-73.940306,40.82488,-73.940057,,Preservation,No,Non Prevailing Wage,0,7,6,0,0,0,0,4,5,4,0,0,0,0,13,0,13,13
48143,MMN1802 - CLOTH AMSTERDAM AVENUE,Multifamily Finance Program,10/17/2019,,5781,2110,AMSTERDAM AVENUE,Manhattan,10032,1021210037,1062896,MN-12,7,24301,MN36,40.837711,-73.938498,40.83782,-73.938809,,Preservation,No,Non Prevailing Wage,0,11,1,0,0,1,4,0,9,0,0,0,0,0,13,0,13,13
48143,MMN1802 - CLOTH AMSTERDAM AVENUE,Multifamily Finance Program,10/17/2019,,5813,2185,AMSTERDAM AVENUE,Manhattan,10032,1021120014,1062675,MN-12,10,249,MN36,40.840085,-73.936743,40.84007,-73.936364,,Preservation,No,Non Prevailing Wage,0,11,5,0,0,0,5,0,10,1,0,0,0,0,16,0,16,16
69237,CONFIDENTIAL,Homeowner Assistance Program,10/16/2019,10/16/2019,,----,----,Manhattan,,,,MN-10,9,,,,,,,10/16/2019,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
69346,2749 CRUGER AVENUE,Multifamily Incentives Program,10/16/2019,,990114,2749,CRUGER AVENUE,Bronx,10467,2045090044,2053560,BX-11,15,338,BX07,40.866225,-73.866329,40.86715,-73.866577,,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,3,2,0,0,0,0,0,5,0,5,16
69347,894/896/900 NEW YORK AVENUE,Multifamily Incentives Program,10/16/2019,,344056,894,NEW YORK AVENUE,Brooklyn,11203,3048690072,3108599,BK-17,40,818,BK95,40.651591,-73.946757,40.65154,-73.947063,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,18
